method,environment,attack,seed,round,eval_return_mean,eval_return_std
FedAvg,Adversary,adaptive,789,60,-18.96207364698021,7.2373234888282125
FedAvg,Adversary,adaptive,789,65,-19.537150831031138,7.177875589723747
FedAvg,Adversary,adaptive,789,70,-18.47531152472424,7.224735103119431
FedAvg,Adversary,adaptive,789,75,-18.286759960274843,7.222378861425649
FedAvg,Adversary,adaptive,789,80,-17.839105637988396,7.29892102180871
FedAvg,Adversary,adaptive,789,85,-18.19833238882938,6.883688765278066
FedAvg,Adversary,adaptive,789,90,-18.46054892532684,7.487238695918892
FedAvg,Adversary,adaptive,789,95,-19.02587341728958,7.261222509262125
FedAvg,Adversary,adaptive,789,100,-18.473233211904805,7.365496752565585
FedAvg,Adversary,adaptive,789,105,-18.013280714165536,6.985542961937522
FedAvg,Adversary,adaptive,789,110,-18.573973399329496,7.471667116011302
FedAvg,Adversary,adaptive,789,115,-18.620767104632186,7.473242303000447
FedAvg,Adversary,adaptive,789,120,-18.891760117652264,7.0899470560462285
FedAvg,Adversary,adaptive,789,125,-18.99958236886308,7.523245088325688
FedAvg,Adversary,adaptive,789,130,-19.25211768354833,7.422333768252818
FedAvg,Adversary,adaptive,789,135,-19.46672879226868,7.163992314515428
FedAvg,Adversary,adaptive,789,140,-18.809963452325956,7.118344372985853
FedAvg,Adversary,adaptive,789,145,-18.100465203900615,7.11741114893991
FedAvg,Adversary,adaptive,789,150,-17.432588832530765,6.570812930836822
FedAvg,Adversary,adaptive,789,155,-17.771910478837146,6.848535176607642
FedAvg,Adversary,adaptive,789,160,-18.319457530978337,7.212925448647954
FedAvg,Adversary,adaptive,789,165,-17.229009798218648,6.531359725291164
FedAvg,Adversary,adaptive,789,170,-16.883104007115513,6.3186363341210905
FedAvg,Adversary,adaptive,789,175,-16.96648673814534,7.308783490093677
FedAvg,Adversary,adaptive,789,180,-16.813561665753088,7.3147330119353375
FedAvg,Adversary,adaptive,789,185,-17.45306224853801,7.40123168767334
FedAvg,Adversary,adaptive,789,190,-18.242730932594732,7.672135108841275
FedAvg,Adversary,adaptive,789,195,-18.402045455789075,7.77078435923856
FedAvg,Adversary,none,1024,0,-22.945775017928714,11.444872221616043
FedAvg,Adversary,none,1024,5,-21.417633719945865,9.20218050581288
FedAvg,Adversary,none,1024,10,-20.599520963047734,7.187356527960065
FedAvg,Adversary,none,1024,15,-18.793305773024603,5.126545585392547
FedAvg,Adversary,none,1024,20,-16.653975237376706,4.949381749959157
FedAvg,Adversary,none,1024,25,-17.04144438292602,4.742943979131563
FedAvg,Adversary,none,1024,30,-16.2671930769232,5.0306196480928245
FedAvg,Adversary,none,1024,35,-15.690745326737868,5.362430382410447
FedAvg,Adversary,none,1024,40,-15.789702876157623,5.195559850371943
FedAvg,Adversary,none,1024,45,-15.328823938214137,5.3797252771309125
FedAvg,Adversary,none,1024,50,-15.15918671291748,5.346244058760343
FedAvg,Adversary,none,1024,55,-14.972888743190202,5.1361166919734575
FedAvg,Adversary,none,1024,60,-14.855219546832776,5.03131257874791
FedAvg,Adversary,none,1024,65,-14.859297094869081,4.774704010109586
FedAvg,Adversary,none,1024,70,-14.70260286796171,4.635277030891982
FedAvg,Adversary,none,1024,75,-14.542628571413388,4.5344237785953005
FedAvg,Adversary,none,1024,80,-14.592382749841368,4.159956943704215
FedAvg,Adversary,none,1024,85,-14.54067336619353,4.3876205567415845
FedAvg,Adversary,none,1024,90,-14.518960607158125,4.583491563233574
FedAvg,Adversary,none,1024,95,-13.818320250829569,4.363727588886666
FedAvg,Adversary,none,1024,100,-13.916778622893508,4.395894958678694
FedAvg,Adversary,none,1024,105,-14.150836524696924,4.733975124100769
FedAvg,Adversary,none,1024,110,-14.077313448594163,4.6295031719068165
FedAvg,Adversary,none,1024,115,-14.00996752088903,4.231448961213183
FedAvg,Adversary,none,1024,120,-14.03594604329506,4.410456916818375
FedAvg,Adversary,none,1024,125,-13.992724683943248,4.408176208448094
FedAvg,Adversary,none,1024,130,-14.17549040760456,4.53038875399243
FedAvg,Adversary,none,1024,135,-14.137290499313494,4.392660462625223
FedAvg,Adversary,none,1024,140,-14.189385304756962,4.5111039859936355
FedAvg,Adversary,none,1024,145,-14.337246807500003,4.493387173143863
FedAvg,Adversary,none,1024,150,-13.945808940931872,4.251681514480575
FedAvg,Adversary,none,1024,155,-14.304737861200417,4.167499127177115
FedAvg,Adversary,none,1024,160,-14.455357131213097,4.193351751120101
FedAvg,Adversary,none,1024,165,-14.464101275310806,4.34050782771582
FedAvg,Adversary,none,1024,170,-14.2763898578493,4.136990137310382
FedAvg,Adversary,none,1024,175,-14.102503406858414,4.081323408222664
FedAvg,Adversary,none,1024,180,-14.02689982263899,4.222982925501908
FedAvg,Adversary,none,1024,185,-14.06912216557464,4.304954972836804
FedAvg,Adversary,none,1024,190,-14.21934306039925,4.118818896595074
FedAvg,Adversary,none,1024,195,-14.103445427568568,3.899518994722469
FedAvg,Adversary,none,1024,0,-23.240216198330995,12.12346380650403
FedAvg,Adversary,none,1024,5,-19.86541082686899,7.623957720825513
FedAvg,Adversary,none,1024,10,-18.514869839880333,5.861264910561342
FedAvg,Adversary,none,1024,15,-18.05598596590037,4.724334518697037
FedAvg,Adversary,none,1024,20,-17.096898686305675,4.650437954508169
FedAvg,Adversary,none,1024,25,-16.790226971442205,5.244032416831397
FedAvg,Adversary,none,1024,30,-16.918795793884616,5.093194636506132
FedAvg,Adversary,none,1024,35,-16.39620968845005,5.1832044357750515
FedAvg,Adversary,none,1024,40,-16.020992927940625,5.32681321443786
FedAvg,Adversary,none,1024,45,-15.758186364936758,5.547966104568606
FedAvg,Adversary,none,1024,50,-16.37029802045672,5.678301892624906
FedAvg,Adversary,none,1024,55,-16.201219608841516,5.372261839592741
FedAvg,Adversary,none,1024,60,-16.36214540829798,5.17853482581523
FedAvg,Adversary,none,1024,65,-15.624906105567964,4.7710127723366265
FedAvg,Adversary,none,1024,70,-15.374363473185081,4.783045401508785
FedAvg,Adversary,none,1024,75,-15.24882833477397,4.915095828848734
FedAvg,Adversary,none,1024,80,-15.531789910071614,4.9034610112944526
FedAvg,Adversary,none,1024,85,-15.727208372053363,4.971622696568964
FedAvg,Adversary,none,1024,90,-16.043849782630275,5.16424346940411
FedAvg,Adversary,none,1024,95,-15.616123009749245,5.087481118638279
FedAvg,Adversary,none,1024,100,-15.73321637761443,4.718034165456297
FedAvg,Adversary,none,1024,105,-15.561569881956505,4.945784543146366
FedAvg,Adversary,none,1024,110,-15.537205430238988,4.950486309662802
FedAvg,Adversary,none,1024,115,-15.616355689664706,4.914300758783268
FedAvg,Adversary,none,1024,120,-15.708142623002644,5.0261824113832265
FedAvg,Adversary,none,1024,125,-15.806835630061817,5.075985306928966
FedAvg,Adversary,none,1024,130,-15.585081818256551,4.739879806270086
FedAvg,Adversary,none,1024,135,-15.820390153236437,4.632538355989527
FedAvg,Adversary,none,1024,140,-15.603439471643265,4.491473046253633
FedAvg,Adversary,none,1024,145,-15.368351635559105,4.604080263706729
FedAvg,Adversary,none,1024,150,-15.378569018550767,4.401484286054151
FedAvg,Adversary,none,1024,155,-14.8106382833666,4.529519006412707
FedAvg,Adversary,none,1024,160,-14.695006448409293,4.82754353975473
FedAvg,Adversary,none,1024,165,-15.143124269671157,4.83690330381812
FedAvg,Adversary,none,1024,170,-15.203308981792862,4.778575943611131
FedAvg,Adversary,none,1024,175,-15.332081504700943,5.275107155074618
FedAvg,Adversary,none,1024,180,-15.344251575269116,4.968869095600529
FedAvg,Adversary,none,1024,185,-15.538659884210142,5.0106029704582875
FedAvg,Adversary,none,1024,190,-15.655372057316134,5.011154197527378
FedAvg,Adversary,none,1024,195,-15.38185749647308,5.119277710688219
FedAvg,Adversary,none,123,0,-21.646575702346546,10.93863698473954
FedAvg,Adversary,none,123,5,-20.79037467431278,9.515379738494365
FedAvg,Adversary,none,123,10,-20.503072088269196,8.503302562715236
FedAvg,Adversary,none,123,15,-19.552492708987863,6.835585921682962
FedAvg,Adversary,none,123,20,-18.068942428669374,5.3150965029741855
FedAvg,Adversary,none,123,25,-17.51357503684574,5.752083460234332
FedAvg,Adversary,none,123,30,-16.383050380854012,4.926537097709471
FedAvg,Adversary,none,123,35,-15.882415905264157,4.9381538719765645
FedAvg,Adversary,none,123,40,-15.36881938227182,4.967631932085204
FedAvg,Adversary,none,123,45,-15.11225110459774,5.007035227462034
FedAvg,Adversary,none,123,50,-15.1085671066146,4.733600472310721
FedAvg,Adversary,none,123,55,-15.366180027431621,5.115523315659183
FedAvg,Adversary,none,123,60,-15.701808091623679,5.280168760879334
FedAvg,Adversary,none,123,65,-15.630914188425189,5.453639343151054
FedAvg,Adversary,none,123,70,-15.100920470788441,5.725322964800307
FedAvg,Adversary,none,123,75,-15.252207860347657,5.333241384152542
FedAvg,Adversary,none,123,80,-15.283242770750281,5.597403121671188
FedAvg,Adversary,none,123,85,-14.899695986412922,5.539349659685451
FedAvg,Adversary,none,123,90,-14.648122202765444,5.301607815266437
FedAvg,Adversary,none,123,95,-14.852418619837556,5.528694657214889
FedAvg,Adversary,none,123,100,-15.37878484215023,5.33632102603283
FedAvg,Adversary,none,123,105,-15.333215043153066,5.69110465981023
FedAvg,Adversary,none,123,110,-14.926596720297875,5.752504653378204
FedAvg,Adversary,none,123,115,-15.363395127815474,5.781958839061463
FedAvg,Adversary,none,123,120,-15.414583983144658,5.623307366467629
FedAvg,Adversary,none,123,125,-15.611952848539474,5.476505721760566
FedAvg,Adversary,none,123,130,-15.171875962586682,5.298565692315628
FedAvg,Adversary,none,123,135,-15.58092737129283,5.448581069274972
FedAvg,Adversary,none,123,140,-15.008244347552358,5.175833230795002
FedAvg,Adversary,none,123,145,-14.96348152481695,5.177513527630968
FedAvg,Adversary,none,123,150,-14.965018511860327,5.223354933464809
FedAvg,Adversary,none,123,155,-15.028430987200736,5.129293073379088
FedAvg,Adversary,none,123,160,-14.980840237642216,5.040421075284116
FedAvg,Adversary,none,123,165,-14.935789769919301,4.476419377687821
FedAvg,Adversary,none,123,170,-14.794416074901566,4.475758061201677
FedAvg,Adversary,none,123,175,-14.565645203299539,4.537832659879345
FedAvg,Adversary,none,123,180,-15.022614803119072,4.618517665579778
FedAvg,Adversary,none,123,185,-14.834352714931587,4.8762600622652155
FedAvg,Adversary,none,123,190,-14.919282838973903,4.863244436075455
FedAvg,Adversary,none,123,195,-15.027643801509427,4.592782551331449
FedAvg,Adversary,none,123,0,-21.798441447712374,10.919949754336173
FedAvg,Adversary,none,123,5,-20.47080378224083,10.124864452269401
FedAvg,Adversary,none,123,10,-19.865699601658694,8.523478250954314
FedAvg,Adversary,none,123,15,-18.98926677858073,7.298220584191815
FedAvg,Adversary,none,123,20,-18.4473924223047,6.688191428817192
FedAvg,Adversary,none,123,25,-18.480822064901222,6.395658167376126
FedAvg,Adversary,none,123,30,-16.11202517103775,5.677420179591425
FedAvg,Adversary,none,123,35,-16.59065504440728,5.650255888697357
FedAvg,Adversary,none,123,40,-16.29848627311742,5.289715945214868
FedAvg,Adversary,none,123,45,-16.532808845128294,5.647056556889894
FedAvg,Adversary,none,123,50,-16.20392025575195,5.482601041157257
FedAvg,Adversary,none,123,55,-16.185269562760062,5.6629983730832265
FedAvg,Adversary,none,123,60,-16.11282771864103,5.462244047220462
FedAvg,Adversary,none,123,65,-15.87380099407251,5.603004732173488
FedAvg,Adversary,none,123,70,-15.919507876599388,5.147584959726986
FedAvg,Adversary,none,123,75,-15.992085465878407,5.505520846087563
FedAvg,Adversary,none,123,80,-16.02867782527624,5.526647433176064
FedAvg,Adversary,none,123,85,-15.935687677253606,5.21564995297342
FedAvg,Adversary,none,123,90,-16.049401816001396,5.068417091967971
FedAvg,Adversary,none,123,95,-15.911494926958051,5.364349247824973
FedAvg,Adversary,none,123,100,-15.754796024139532,5.919745523229741
FedAvg,Adversary,none,123,105,-15.893733055555634,5.321117147059345
FedAvg,Adversary,none,123,110,-15.71789854642727,6.327636430731095
FedAvg,Adversary,none,123,115,-16.035999009539633,5.826708808573644
FedAvg,Adversary,none,123,120,-15.68820196877821,5.761781020535369
FedAvg,Adversary,none,123,125,-15.803690873865671,5.699283766313054
FedAvg,Adversary,none,123,130,-15.583198162476185,5.705073965619185
FedAvg,Adversary,none,123,135,-15.718645356050512,5.285191639307583
FedAvg,Adversary,none,123,140,-14.997633267827823,5.341294574574202
FedAvg,Adversary,none,123,145,-15.5437936137114,4.946114976020519
FedAvg,Adversary,none,123,150,-15.655804466997742,5.384752781201393
FedAvg,Adversary,none,123,155,-15.312255872246322,5.437784555846745
FedAvg,Adversary,none,123,160,-14.8149261219989,5.4279929996044505
FedAvg,Adversary,none,123,165,-15.021687232815887,5.5056877107081865
FedAvg,Adversary,none,123,170,-14.999559427039793,5.361142620725554
FedAvg,Adversary,none,123,175,-15.11795628751652,5.628528848881834
FedAvg,Adversary,none,123,180,-14.93562996714196,5.926287605360129
FedAvg,Adversary,none,123,185,-14.894754651165012,5.45884300525526
FedAvg,Adversary,none,123,190,-14.802108545116146,5.496086880176835
FedAvg,Adversary,none,123,195,-15.118437152952136,5.56468018126256
FedAvg,Adversary,none,42,0,-22.24074937407604,11.469971735899897
FedAvg,Adversary,none,42,5,-21.470987051142775,9.971868050106558
FedAvg,Adversary,none,42,10,-20.15336317539839,8.34782671788464
FedAvg,Adversary,none,42,15,-18.11919897520493,6.3143564716223946
FedAvg,Adversary,none,42,20,-17.246184427551192,5.7835678246234625
FedAvg,Adversary,none,42,25,-16.625164838420172,5.860480696839218
FedAvg,Adversary,none,42,30,-15.989636246972347,6.297571243717944
FedAvg,Adversary,none,42,35,-14.822062369912327,6.026674885192468
FedAvg,Adversary,none,42,40,-14.89567603798749,6.121744164397929
FedAvg,Adversary,none,42,45,-14.913082932238385,6.068524616259733
FedAvg,Adversary,none,42,50,-15.1217560773201,6.355589450425847
FedAvg,Adversary,none,42,55,-15.016598391517544,6.20097406662957
FedAvg,Adversary,none,42,60,-15.224020855901665,6.623170084338513
FedAvg,Adversary,none,42,65,-15.657054801080005,6.645178558538278
FedAvg,Adversary,none,42,70,-15.54310006441851,6.185743435229676
FedAvg,Adversary,none,42,75,-15.577535976259663,5.95900619545747
FedAvg,Adversary,none,42,80,-15.377579008572496,5.801514275724515
FedAvg,Adversary,none,42,85,-16.05580385024402,6.0721251368587525
FedAvg,Adversary,none,42,90,-15.530236595408798,5.936730919481131
FedAvg,Adversary,none,42,95,-15.167274675998954,6.21808619584613
FedAvg,Adversary,none,42,100,-15.930850620171853,6.305303075758806
FedAvg,Adversary,none,42,105,-15.308476411036864,5.9589993401547545
FedAvg,Adversary,none,42,110,-15.454526509521656,6.033633840102475
FedAvg,Adversary,none,42,115,-15.441903075545824,5.860507551931247
FedAvg,Adversary,none,42,120,-14.836359959596507,5.968446333000131
FedAvg,Adversary,none,42,125,-14.790237492982428,5.744421311447957
FedAvg,Adversary,none,42,130,-15.092959606885504,5.690375137129958
FedAvg,Adversary,none,42,135,-15.101809982581267,5.996798345800543
FedAvg,Adversary,none,42,140,-15.121841174736598,5.474362973088354
FedAvg,Adversary,none,42,145,-14.96445588158043,5.548213709167402
FedAvg,Adversary,none,42,150,-14.878691622873053,5.620833242229689
FedAvg,Adversary,none,42,155,-14.712193342148973,5.572369252975046
FedAvg,Adversary,none,42,160,-15.12869095591538,5.938220990011082
FedAvg,Adversary,none,42,165,-14.779965903848233,5.709910402160832
FedAvg,Adversary,none,42,170,-14.995311589086842,5.398700377759647
FedAvg,Adversary,none,42,175,-14.92825092545209,5.619447094770764
FedAvg,Adversary,none,42,180,-15.184127514247404,5.552195747626746
FedAvg,Adversary,none,42,185,-15.643181520862706,5.661528710416123
FedAvg,Adversary,none,42,190,-15.623527747030744,5.734309751757954
FedAvg,Adversary,none,42,195,-15.452125565630359,5.550178390605618
FedAvg,Adversary,none,42,0,-21.83518346627876,11.531297073454054
FedAvg,Adversary,none,42,5,-20.789081926920872,9.606192820908973
FedAvg,Adversary,none,42,10,-19.23106428991203,7.588813352263772
FedAvg,Adversary,none,42,15,-17.770765038746703,6.202578058552211
FedAvg,Adversary,none,42,20,-16.9291300496273,5.752565165419962
FedAvg,Adversary,none,42,25,-17.189732370646215,6.056586795435623
FedAvg,Adversary,none,42,30,-16.582906447378473,6.5492037642683245
FedAvg,Adversary,none,42,35,-16.22407552190325,6.787209946027288
FedAvg,Adversary,none,42,40,-16.73193987755149,6.132042103040502
FedAvg,Adversary,none,42,45,-16.288341741887642,6.2270580389284245
FedAvg,Adversary,none,42,50,-15.910907741260687,6.379952722131505
FedAvg,Adversary,none,42,55,-15.709220378409892,6.413939091693043
FedAvg,Adversary,none,42,60,-15.651668055665274,5.847950387681312
FedAvg,Adversary,none,42,65,-15.913060194742249,6.0362332648039665
FedAvg,Adversary,none,42,70,-16.04769792096819,5.899254075537224
FedAvg,Adversary,none,42,75,-16.259438314533472,5.752984727345208
FedAvg,Adversary,none,42,80,-16.103085697572237,5.78338409272496
FedAvg,Adversary,none,42,85,-15.871500225613625,5.609387088932742
FedAvg,Adversary,none,42,90,-16.12649821149466,5.982392813487539
FedAvg,Adversary,none,42,95,-15.68169251483695,5.751391033189016
FedAvg,Adversary,none,42,100,-16.268346692332713,5.738507386117206
FedAvg,Adversary,none,42,105,-16.107177323322183,5.709876979775556
FedAvg,Adversary,none,42,110,-16.72011351123518,6.010381220999823
FedAvg,Adversary,none,42,115,-16.422003611353077,5.8577580378671446
FedAvg,Adversary,none,42,120,-16.060411377194374,5.610559007963488
FedAvg,Adversary,none,42,125,-15.749253405564735,5.621050427873849
FedAvg,Adversary,none,42,130,-16.026246351863332,5.59214928163643
FedAvg,Adversary,none,42,135,-16.327202333392098,5.894235783518787
FedAvg,Adversary,none,42,140,-16.156440451331562,5.904772028707788
FedAvg,Adversary,none,42,145,-16.344107081265275,6.013057594292819
FedAvg,Adversary,none,42,150,-16.339936213916626,6.11355740671827
FedAvg,Adversary,none,42,155,-16.435240994804673,5.917192034590676
FedAvg,Adversary,none,42,160,-16.45056410372417,5.988790423911882
FedAvg,Adversary,none,42,165,-16.64724648333818,6.101965100520231
FedAvg,Adversary,none,42,170,-16.4592943837561,5.94198936631547
FedAvg,Adversary,none,42,175,-16.511768511493848,6.084468076929701
FedAvg,Adversary,none,42,180,-16.316113184862235,5.857719809911946
FedAvg,Adversary,none,42,185,-16.582774929026336,5.836349388840051
FedAvg,Adversary,none,42,190,-16.64630808929608,5.995625072515334
FedAvg,Adversary,none,42,195,-16.62522509132013,5.891561492128192
FedAvg,Adversary,none,456,0,-21.380555150091123,10.69639355179359
FedAvg,Adversary,none,456,5,-19.84576154536342,9.109097128422986
FedAvg,Adversary,none,456,10,-17.831809229932308,6.1333295799395655
FedAvg,Adversary,none,456,15,-16.666590375993017,5.960474408826591
FedAvg,Adversary,none,456,20,-15.913353874048525,5.13208119164951
FedAvg,Adversary,none,456,25,-14.868818411469515,5.208893684799903
