experiment,environment,env_label,aggregator,agg_label,attack,seed,n_clients,n_byzantine,byz_fraction,reward_mean,reward_std,eval_return_mean,eval_return_std,comm_cost,time_per_round,convergence_round,trust_tpr,trust_fpr,trust_mean_honest,trust_mean_byzantine
simple_adversary_v3_fltrust_lagged_none_n6_b0_r200_s8192,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,none,8192,6,0,0.0,-0.941206978630496,0.029752928304859372,-19.098723797886965,0.05993316322136815,1.4692789870182554,1.5700800538063049,25.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s1024,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,1024,6,3,0.5,-1.1505090823952058,0.045068770016069834,-24.66111732083408,0.037779610956893084,1.2867447265553675,1.5903835415840148,0.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s123,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,123,6,3,0.5,-1.1720032030141962,0.04475295809985474,-22.882284482980975,0.01868828993020146,1.440391097305977,1.5904378294944763,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s16384,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,16384,6,3,0.5,-1.1636365979810186,0.03787357417831976,-24.910034548471955,0.07293993929471296,1.4628401884357438,1.5901732563972473,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s2024,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,2024,6,3,0.5,-1.133919803222664,0.04917051073962626,-22.540895572191452,0.026214868840659163,1.451651028341476,1.611763596534729,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s32768,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,32768,6,3,0.5,-1.1663332666215698,0.044838180769804024,-23.24529201241707,0.048634866341928595,1.412119508127971,1.5973675847053528,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s4096,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,4096,6,3,0.5,-1.1411111930215243,0.04633588128718328,-23.47837628413987,0.06786256876341766,1.5347866197428002,1.5641626715660095,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s42,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,42,6,3,0.5,-1.1313741766917973,0.04491369537474332,-23.19171007052885,0.059673704961564475,1.50543605905912,1.5590437531471253,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s456,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,456,6,3,0.5,-1.1097656843205403,0.045246320138262575,-23.062477158639368,0.10940748178025018,1.497089851612648,1.562102746963501,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s789,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,789,6,3,0.5,-1.134176694009025,0.036785670099664124,-22.456571179011586,0.01400407378173769,1.3992390004962523,1.5624123811721802,40.0,,,,
simple_adversary_v3_fltrust_lagged_normalized_n6_b3_r200_s8192,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,normalized,8192,6,3,0.5,-1.1919520406462176,0.03741014230770903,-25.927539359384298,0.11274525627549363,1.538876416400488,1.6025537490844726,0.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s1024,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,1024,6,1,0.16666666666666666,-1.1275967383816696,0.04457480620640161,-22.852237213294885,0.07977640902051632,1.5910862118048084,1.5743866086006164,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s123,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,123,6,1,0.16666666666666666,-1.1210982646630707,0.040956766341458374,-22.253041450366084,0.21811039438714883,1.545292843443511,1.5679233431816102,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s16384,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,16384,6,1,0.16666666666666666,-1.1704955134501647,0.049117622258652766,-26.283047510518337,0.09558093818801068,1.5069615426489065,1.601269507408142,0.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s2024,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,2024,6,1,0.16666666666666666,-1.1773239700331317,0.046357464328525694,-22.836739093136092,0.035800675657820316,1.5627974244108322,1.5781749129295348,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s32768,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,32768,6,1,0.16666666666666666,-1.1162797389612604,0.04897227031237979,-21.449982719296116,0.05661730854793021,1.6019062149542063,1.6186271786689759,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s4096,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,4096,6,1,0.16666666666666666,-1.1085262545409993,0.04491306242410082,-23.709317485095923,0.05851229094575026,1.5485718836947981,1.6050822973251342,5.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s42,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,42,6,1,0.16666666666666666,-1.0889107609112956,0.03444824845392712,-21.465523950745776,0.12481178995561869,1.5537946364895272,1.5975919246673584,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s456,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,456,6,1,0.16666666666666666,-1.0870663706729244,0.05086800573657739,-22.01071263028704,0.09692246227511296,1.5316578275315256,1.6125949263572692,5.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s789,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,789,6,1,0.16666666666666666,-1.0795549526696404,0.04567522302726244,-22.080355911156605,0.046945553198606174,1.5387391509748132,1.5702274680137633,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b1_r200_s8192,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,8192,6,1,0.16666666666666666,-1.1635781622760608,0.04526135706283613,-28.785160500031985,0.08825169575701952,1.4959764105977977,1.6035488486289977,0.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s1024,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,1024,6,3,0.5,-1.1247748739575252,0.05353679172076446,-23.420569428269378,0.07400348241684061,1.6809187609374132,1.5846153259277345,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s123,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,123,6,3,0.5,-1.082444771358531,0.04046766409355146,-20.851082055286348,0.11843033986436703,0.8811710671924239,1.5845352768898011,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s16384,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,16384,6,3,0.5,-1.1101179916766546,0.05370881687682432,-24.16598443219348,0.0920196846868385,1.4381248975211514,1.5710947155952453,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s2024,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,2024,6,3,0.5,-1.1400807443421885,0.0467912841391036,-22.5141049535653,0.08125224652984751,1.5914455885125576,1.585462260246277,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s32768,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,32768,6,3,0.5,-1.1231105609529082,0.029639746632885294,-22.571326144722974,0.03661243203280926,1.5047974470039733,1.5763290047645568,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s4096,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,4096,6,3,0.5,-1.1409663036677737,0.043987272641787395,-23.555974167217173,0.08181634048642122,1.502930921956279,1.5765954971313476,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s42,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,42,6,3,0.5,-1.1261090586215103,0.04485715463332219,-22.61059942439097,0.05701357108786161,1.6468251325659928,1.544473898410797,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s456,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,456,6,3,0.5,-1.1127735236557255,0.049048974038946286,-22.858964561644758,0.05933091807406122,1.5374501167006136,1.5569026827812196,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s789,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,789,6,3,0.5,-1.0865882175509127,0.04052542121088077,-22.328316903857438,0.02174222472825453,1.5684626923107243,1.5633099317550658,40.0,,,,
simple_adversary_v3_fltrust_lagged_sign_flip_n6_b3_r200_s8192,simple_adversary_v3,Adversary,fltrust_lagged,FLTrust*,sign_flip,8192,6,3,0.5,-1.1772976819627854,0.052162106941661804,-25.740605582135323,0.07639227228283424,1.5282651802239522,1.619397234916687,0.0,,,,
simple_adversary_v3_fltrust_none_n6_b0_r200_s1024,simple_adversary_v3,Adversary,fltrust,FLTrust,none,1024,6,0,0.0,-0.6705329414599082,0.01909428319561636,-13.864329373977515,0.12158222158134879,0.6788516160391012,1.603897225856781,40.0,,,,
simple_adversary_v3_fltrust_none_n6_b0_r200_s123,simple_adversary_v3,Adversary,fltrust,FLTrust,none,123,6,0,0.0,-0.6836596068498637,0.022292511664545905,-15.286061959491333,0.13839971672251464,0.7058805569045675,4.679094445705414,40.0,,,,
simple_adversary_v3_fltrust_none_n6_b0_r200_s42,simple_adversary_v3,Adversary,fltrust,FLTrust,none,42,6,0,0.0,-0.6738044821974262,0.02333735277552432,-15.32257480309174,0.08705086865872101,0.691793106885463,4.73164793252945,40.0,,,,
simple_adversary_v3_fltrust_none_n6_b0_r200_s456,simple_adversary_v3,Adversary,fltrust,FLTrust,none,456,6,0,0.0,-0.6698827043065173,0.02097970850548287,-14.758997977478227,0.08235815243700512,0.701244288853453,2.6794703125953676,40.0,,,,
simple_adversary_v3_fltrust_none_n6_b0_r200_s789,simple_adversary_v3,Adversary,fltrust,FLTrust,none,789,6,0,0.0,-0.6752411184979313,0.019162199050736666,-14.245568237743052,0.1567350659866946,0.6341629254375206,1.5944719076156617,40.0,,,,
simple_adversary_v3_fltrust_normalized_n6_b3_r200_s1024,simple_adversary_v3,Adversary,fltrust,FLTrust,normalized,1024,6,3,0.5,-1.1520892143895007,0.04702334055682442,-24.6642950954414,0.18741939228640989,1.2920601937281009,1.5824719548225403,0.0,,,,
simple_adversary_v3_fltrust_normalized_n6_b3_r200_s123,simple_adversary_v3,Adversary,fltrust,FLTrust,normalized,123,6,3,0.5,-1.178446342902141,0.04338783674805446,-22.962785414248245,0.1080024132843163,1.4127560769291398,4.676056599617004,0.0,,,,
simple_adversary_v3_fltrust_normalized_n6_b3_r200_s42,simple_adversary_v3,Adversary,fltrust,FLTrust,normalized,42,6,3,0.5,-1.151778664346164,0.046217883085554454,-23.149341852860914,0.11533199481074864,1.4826134735758603,4.738204884529114,40.0,,,,
simple_adversary_v3_fltrust_normalized_n6_b3_r200_s456,simple_adversary_v3,Adversary,fltrust,FLTrust,normalized,456,6,3,0.5,-1.13877472775237,0.04068360071161957,-22.833952019779368,0.08108918384241828,1.5322444756720377,2.657259225845337,40.0,,,,
simple_adversary_v3_fltrust_normalized_n6_b3_r200_s789,simple_adversary_v3,Adversary,fltrust,FLTrust,normalized,789,6,3,0.5,-1.1314016318463942,0.04241379519430172,-22.37854310871922,0.046623417192181105,1.4091724862609405,1.5641988873481751,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b1_r200_s1024,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,1024,6,1,0.16666666666666666,-0.6881642524857646,0.013986295343386787,-15.427407461984616,0.30587868241591165,0.702698651122675,1.5976759791374207,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b1_r200_s123,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,123,6,1,0.16666666666666666,-0.6784575078267457,0.014799816078804345,-14.805853246569313,0.0507526168955188,0.6966062226881373,4.659199583530426,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b1_r200_s42,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,42,6,1,0.16666666666666666,-0.6908815629507201,0.02388764179142787,-15.869508107206224,0.10858124534417649,0.716603292463253,4.73129301071167,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b1_r200_s456,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,456,6,1,0.16666666666666666,-0.6824675594580739,0.022596931401171194,-15.187958731256115,0.15486056105172225,0.7332054016785055,2.6397940516471863,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b1_r200_s789,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,789,6,1,0.16666666666666666,-0.6874935087229043,0.02467147612134436,-14.13010139997581,0.2531448493744004,0.7330129955325527,1.5784839272499085,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b3_r200_s1024,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,1024,6,3,0.5,-1.1700839130533232,0.048100893045198906,-25.544191857603007,0.11008945554219292,1.3708767284964904,1.565619158744812,0.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b3_r200_s123,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,123,6,3,0.5,-1.1430147648478304,0.04428771625267837,-22.49023363929112,0.10090233180192988,1.4738177379634654,4.664629137516021,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b3_r200_s42,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,42,6,3,0.5,-1.1390214643863839,0.03582499231444683,-22.854450525756917,0.09872083876665338,1.417143227276771,4.725792789459229,40.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b3_r200_s456,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,456,6,3,0.5,-1.128417684791654,0.05422030063700356,-23.195813169480125,0.08920835041600603,1.6421739751472735,2.6596278071403505,0.0,,,,
simple_adversary_v3_fltrust_sign_flip_n6_b3_r200_s789,simple_adversary_v3,Adversary,fltrust,FLTrust,sign_flip,789,6,3,0.5,-1.1127741139875247,0.04258338810191248,-22.4118063133076,0.07387330278471947,1.4830656462264327,1.551635754108429,40.0,,,,
simple_adversary_v3_foolsgold_adaptive_strategic_n6_b3_r200_s1024,simple_adversary_v3,Adversary,foolsgold,FoolsGold,adaptive_strategic,1024,6,3,0.5,-0.8539986381080773,0.030720884969653185,-17.56404518881932,0.3654316131633539,1.5096893437105918,1.5892005801200866,30.0,,,,
simple_adversary_v3_foolsgold_adaptive_strategic_n6_b3_r200_s123,simple_adversary_v3,Adversary,foolsgold,FoolsGold,adaptive_strategic,123,6,3,0.5,-0.8217383405291333,0.022648933484776212,-19.14853225313965,0.6095047888594503,1.0272212357901127,4.759923362731934,35.0,,,,
simple_adversary_v3_foolsgold_adaptive_strategic_n6_b3_r200_s42,simple_adversary_v3,Adversary,foolsgold,FoolsGold,adaptive_strategic,42,6,3,0.5,-0.8608237874657727,0.036139307582579945,-19.622493521511892,0.2388798328556999,1.3142368215546287,4.746501469612122,20.0,,,,
simple_adversary_v3_foolsgold_adaptive_strategic_n6_b3_r200_s456,simple_adversary_v3,Adversary,foolsgold,FoolsGold,adaptive_strategic,456,6,3,0.5,-0.7837797819414878,0.029476275704072734,-16.108131582078727,0.48903100214029577,1.0063828827353318,2.939648377895355,40.0,,,,
simple_adversary_v3_foolsgold_adaptive_strategic_n6_b3_r200_s789,simple_adversary_v3,Adversary,foolsgold,FoolsGold,adaptive_strategic,789,6,3,0.5,-0.8527943086190859,0.03777034819272898,-19.061987523726636,0.28895898048723545,1.1436759077033734,1.588948380947113,25.0,,,,
simple_adversary_v3_foolsgold_hist_adaptive_strategic_n6_b3_r200_s1024,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,adaptive_strategic,1024,6,3,0.5,-0.7559175382626699,0.028815686303684022,-16.699845175131255,0.21533061810895684,0.905265869641451,1.5620513200759887,45.0,,,,
simple_adversary_v3_foolsgold_hist_adaptive_strategic_n6_b3_r200_s123,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,adaptive_strategic,123,6,3,0.5,-0.886306660407142,0.028465841870679836,-19.188438586220077,0.116953947925093,0.8723011391264273,1.6131317615509033,45.0,,,,
simple_adversary_v3_foolsgold_hist_adaptive_strategic_n6_b3_r200_s42,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,adaptive_strategic,42,6,3,0.5,-0.7569180087445089,0.03452692500472408,-16.80140135666451,0.2836124031631708,0.8178019226554456,1.5858898639678956,30.0,,,,
simple_adversary_v3_foolsgold_hist_adaptive_strategic_n6_b3_r200_s456,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,adaptive_strategic,456,6,3,0.5,-0.7375281801223161,0.020781012584935497,-17.330225485896904,0.4053468784636891,0.9012177651057363,1.5633236527442933,20.0,,,,
simple_adversary_v3_foolsgold_hist_adaptive_strategic_n6_b3_r200_s789,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,adaptive_strategic,789,6,3,0.5,-0.727614175681625,0.022785328107313648,-15.452030932279518,0.1497912819288687,0.8353038845181245,1.617350947856903,40.0,,,,
simple_adversary_v3_foolsgold_hist_none_n6_b0_r200_s1024,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,none,1024,6,0,0.0,-0.654242644868768,0.01610209967528137,-14.458873474845717,0.09369682655207233,0.6072501353206163,1.5766175746917725,40.0,,,,
simple_adversary_v3_foolsgold_hist_none_n6_b0_r200_s123,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,none,123,6,0,0.0,-0.6562863650271611,0.019660918389281835,-13.97711267897842,0.03504142608604571,0.6342492807286152,1.6152483820915222,40.0,,,,
simple_adversary_v3_foolsgold_hist_none_n6_b0_r200_s42,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,none,42,6,0,0.0,-0.6588153888903865,0.02055851078391377,-15.13150438216215,0.1295675012318059,0.6294822726154801,1.6150002956390381,40.0,,,,
simple_adversary_v3_foolsgold_hist_none_n6_b0_r200_s456,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,none,456,6,0,0.0,-0.6641044619879901,0.018937574812752107,-14.804747964554167,0.026406119101296074,0.5754087524889829,1.5666019082069398,40.0,,,,
simple_adversary_v3_foolsgold_hist_none_n6_b0_r200_s789,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,none,789,6,0,0.0,-0.6572662943360736,0.018735394069262456,-12.906463130537993,0.08325631079169338,0.6148939965936473,1.617071509361267,40.0,,,,
simple_adversary_v3_foolsgold_hist_normalized_n6_b3_r200_s1024,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,normalized,1024,6,3,0.5,-0.6626868834379435,0.016479978432556903,-15.085718389799226,0.13787635650545035,0.5055018460404966,1.6089574217796325,75.0,,,,
simple_adversary_v3_foolsgold_hist_normalized_n6_b3_r200_s123,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,normalized,123,6,3,0.5,-0.6639703261423098,0.017216885520055885,-15.443842463287165,0.03208249482043704,0.5359538623494302,1.5838595032691956,40.0,,,,
simple_adversary_v3_foolsgold_hist_normalized_n6_b3_r200_s42,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,normalized,42,6,3,0.5,-0.6558550641331926,0.018192652657404346,-15.295409918867746,0.07827469325413916,0.5218240287923055,1.586666738986969,40.0,,,,
simple_adversary_v3_foolsgold_hist_normalized_n6_b3_r200_s456,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,normalized,456,6,3,0.5,-0.6614039255412779,0.019023498732350666,-15.059080761621106,0.16560823723120544,0.5149072559846648,1.6044233322143555,35.0,,,,
simple_adversary_v3_foolsgold_hist_normalized_n6_b3_r200_s789,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,normalized,789,6,3,0.5,-0.6429431346454602,0.01869264014931421,-14.559640907267848,0.2011112577882206,0.4963666531807239,1.5868260741233826,40.0,,,,
simple_adversary_v3_foolsgold_hist_sign_flip_n6_b1_r200_s1024,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,sign_flip,1024,6,1,0.16666666666666666,-1.1651067434129592,0.040158746497972075,-25.336046402101854,0.04875520973325332,1.3561407383922979,1.610221004486084,40.0,,,,
simple_adversary_v3_foolsgold_hist_sign_flip_n6_b1_r200_s123,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,sign_flip,123,6,1,0.16666666666666666,-1.1644299357893726,0.04457179848453264,-22.60808687709104,0.038017813588492995,1.4888521831852888,1.599120855331421,40.0,,,,
simple_adversary_v3_foolsgold_hist_sign_flip_n6_b1_r200_s42,simple_adversary_v3,Adversary,foolsgold_hist,FoolsGold*,sign_flip,42,6,1,0.16666666666666666,-1.158655694916884,0.046684735345323795,-24.25489630164713,0.0699268168099245,1.543434405732269,1.5874452471733094,0.0,,,,
